id,Production date,Find spot,Materials,Technique,Inscription,Subjects,Assoc name,Culture,Section,Place,description
3262,600 BC-570 BC (mainly),Excavated/Findspot: Scarab Factory,glazed composition,mould-made; incised; pierced,Inscription type: inscription Inscription position: Underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: Pa-dj-bastt Inscription translation: Padibastet,,Named in inscription: Padibast,26th Dynasty,Ancient Egyptian,Egypt,"This Ancient Egyptian scarab from the 26th Dynasty, dating between 600 and 570 BC, is a mould-made artifact crafted from glazed composition. The scarab's back is adorned with incised details, now mostly eroded, while the underside bears an incised hieroglyphic inscription of the name Padibastet. The piece is longitudinally pierced, hinting at its use as an amulet or personal ornament. Traces of its original pale green glaze survive, though the surface is much worn, revealing the underlying chalky white paste. This scarab, discovered at the ""Scarab Factory"" site in Egypt, offers a glimpse into the craftsmanship and cultural significance of such amulets in the society that revered them."
3120,600 BC - 570 BC (mainly),Excavated/Findspot: Naukratis,glazed composition,mould-made; incised (?); stamped (?); pierced,"Inscription type: inscription Inscription position: Underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: wAH-jb-ra / jmn-ra (?) Inscription translation: Wahibre (Constant [is the] Heart [of] Re) / Amun-Ra (?) Inscription note: The small cicles at the bottom could be seen as sun-disc sign and/or debased hieroglyph for jb, while the cross-shaped sign could be a debased hieroglyph for waH or kheper.",,Named in inscription: Amun-Ra (?);  Named in inscription: Apries (?),26th Dynasty,Ancient Egyptian,Egypt,"This Ancient Egyptian scaraboid from the 26th Dynasty, dating primarily between 600 and 570 BC, is a mould-made, disc-shaped amulet crafted from glazed composition. Its slightly domed back and straight sides give way to an underside adorned with a series of debased hieroglyphic signs arranged in a register composition. Central to this design is a men-draughtboard sign, topped by a sun-disc in the upper register, while the lower register hosts a cross-shaped sign flanked by sun-discs or small circles. Though the inscriptions are eroded, the scarring suggests they were either stamped or incised. The hieroglyphs likely reference divine figures, with transliterations indicating Wahibre and possibly Amun-Ra. The artifact, pierced through its diameter and exhibiting a yellow core with a surface bearing a faint yellowish-green tint, shows signs of wear with chipping and glaze loss. Originally excavated from Naukratis in Egypt, this scaraboid not only serves as a religious token but also as a testament to the cultural interconnections of the period."
3311,600 BC - 570 BC (mainly),Excavated/Findspot: Scarab Factory,glazed composition,pierced; incised (possibly); mould-made; stamped (?),"Inscription type: inscription Inscription position: base Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: psm[tk] Inscription translation: Psamtek Inscription note: Shortened version of the royal name Psamtek, likely to be Psamtek II, associated with a solar disk sign.",mammal,Named in inscription: Psamtek II (likely),26th Dynasty,Ancient Egyptian,Egypt,"This mold-made scaraboid from the 26th Dynasty, dated between 600 and 570 BCE, originates from Egypt and represents the artistic traditions of the period. Crafted from glazed composition, now abraded and missing its original glaze, it features a lion couchant crudely modeled in approximation to the Egyptian pose, with two front paws extended. The underside bears a hieroglyphic inscription arranged vertically, incised rather than stamped, though erosion obscures its detail. Transliteration suggests the inscription represents a shortened version of the royal name Psamtek, likely referring to Psamtek II, and is associated with a solar disk sign, highlighting its connection to the ancient Egyptian solar cult. This artifact was excavated at the Scarab Factory, adding to our understanding of the production techniques and cultural significance of scaraboids in Ancient Egypt."
3308,600 BC - 570 BC (mainly),Excavated/Findspot: Scarab Factory,glazed composition,mould-made; stamped; glazed; pierced,Inscription type: inscription Inscription position: underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: jmn-ra Inscription translation: Amun-Ra,,Named in inscription: Amun-Ra,26th Dynasty,Ancient Egyptian,Egypt,"This Ancient Egyptian scaraboid, dating from approximately 600-570 BC, originates from the 26th Dynasty and was discovered at the renowned Scarab Factory. It is a mould-made, disc-shaped artifact crafted from a glazed composition, featuring a slightly domed and plain back with sides likely straight, although the side view is unknown. Notably, the underside is adorned with a stamped hieroglyphic inscription naming Amun-Ra, the revered deity, encircled by a groove near the edge. The piece is pierced through its diameter, and despite being described as unbaked and unglazed in certain records, faint traces of a greenish glaze suggest otherwise. The scaraboid's yellowish-beige paste forms a striking backdrop, despite one side being broken. This artifact provides insight into the religious and cultural symbolism prevalent in Ancient Egypt during this period."
3171,664 BC-402 BC (probably 6th century BC),Excavated/Findspot: Naukratis,glazed composition,mould-made; incised,Inscription type: inscription Inscription position: Front Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: jmn-ra wp rnpt nfr [...] Inscription translation: May Amun-Ra inaugurate a perfect year [...] Inscription note: Traditional wishes found on New Year's flasks.,,Named in inscription: Amun-Ra,Late Period; 26th Dynasty,Ancient Egyptian,Egypt,"This artifact is a glazed composition New Year's flask from the Late Period, specifically the 26th Dynasty of Ancient Egypt, dating to approximately the 6th century BC. The flask, though partially preserved, displays intricate geometric designs such as tear drops and rectangles arranged in a broad collar of concentric registers on its upper body. A central vertical band features a hieroglyphic inscription, which is framed by vertical bands decorated with a scale pattern. The inscription, rendered in Egyptian hieroglyphics, translates to a traditional blessing: ""May Amun-Ra inaugurate a perfect year."" Crafted using a mould-made technique from a now glaze-lost greenish-yellow fine paste, this object reflects the cultural significance of Amun-Ra in New Year rituals. The flask was excavated at Naukratis, one of the key Greek trading hubs in Egypt, emphasizing its role in cultural exchanges of the period."
3280,600 BC - 570 BC (mainly),Excavated/Findspot: Scarab Factory,glazed composition,glazed; mould-made; stamped (possibly); pierced,"Inscription type: inscription Inscription position: underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: jmn-ra Inscription translation: Amun-Ra Inscription note: Note the three vertical strokes, usually indicative of plural, but used here as a  filler.",,Named in inscription: Amun-Ra,26th Dynasty,Ancient Egyptian,Egypt,"This intricately crafted scarab from the 26th Dynasty of Ancient Egypt, dated between 600-570 BC, exemplifies the sophistication of the period's artistry. Mould-made from glazed composition, the scarab's design features skewed markings across the back, including a miniature clypeus, a single line denoting the prothorax, and elytra marked by a double suture with distinct humeral callosities depicted as winglets. The back is notably flattened, while the legs are simply represented. The underside bears a vertically arranged hieroglyphic inscription within a groove near the edge, naming the deity Amun-Ra, and includes three redundant vertical strokes, which are typically a plural marker but here serve as decorative fillers. The glaze, well-preserved in a pale yellow hue, contrasts with the core's dirty yellow tone. This artifact, pierced longitudinally, was discovered at the 'Scarab Factory' excavation site, encapsulating the religious and cultural significance of the scarab in ancient Egyptian society as a symbol of transformation and protection."
3924,945BC-720BC,Found/Acquired: Egypt,glazed composition,glazed,Inscription type: inscription Inscription position: leg section Inscription script: hieroglyphic Inscription translation: Titles/epithets include : Lady of the Two Lands; Divine Adoratrix,,Named in inscription: Qedmerut,Third Intermediate,Ancient Egyptian,Egypt,"This artifact is a green-blue glazed composition shabti from the Third Intermediate Period of Ancient Egypt, specifically dated between 945 and 720 BC. The figurine is detailed with a lappet-wig and fillet, a modeled face with traced eyes, and indistinct hands holding two hoes, symbolizing its purpose as a funerary servant. Hieroglyphic inscriptions are present on the leg section, bestowing titles such as ""Lady of the Two Lands"" and ""Divine Adoratrix"" upon Qedmerut, to whom the shabti is dedicated. A seed-basket is depicted on the back, reinforcing its function in assisting with agricultural tasks in the afterlife. This shabti was discovered in Egypt, exemplifying the religious and cultural practices of the time associated with burial and the afterlife."
3267,600 BC-570 BC (mainly),Excavated/Findspot: Scarab Factory,glazed composition,mould-made; glazed; stamped; pierced,"Inscription type: inscription Inscription position: Underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: jmn (?)
[j]mn-ra (?)
Hr mnx-[jb] (?) Inscription translation: Amun (?)
Amun-Ra (?)
The Horus Menekhib (?) Inscription note: Likely meant as a cryptic way to write Amun (or Amun-Ra), or Horus name of  Psamtek II (?).",bird,Named in inscription: Amun-Ra (?);  Named in inscription: Amun (?);  Named in inscription: Psamtek II (?),26th Dynasty,Ancient Egyptian,Egypt,"This elegant scarab amulet from the 26th Dynasty of ancient Egypt, dating from approximately 600-570 BC, is crafted from a glazed composition. Its intricately mould-made back is adorned with incised lines delineating the clypeus, prothorax, elytra, and humeral callosities, while feathered legs are subtly incorporated at the front. The underside is particularly fascinating, bearing a cryptographic inscription rendered in hieroglyphs featuring a falcon, men-draughtboard sign, and sun-disc, likely stamped around a groove near the edge. These symbols, possibly a cryptic reference to deities Amun or Amun-Ra, and maybe even the Horus name of the Pharaoh Psamtek II, are inscribed horizontally and suggest a deeper symbolic significance. Enhanced with a thick pale green glaze, the scarab is longitudinally pierced, indicating its role as a functional amulet. It was excavated at the Scarab Factory, offering insights into the craftsmanship and religious beliefs of its era."
3259,600 BC - 570 BC (mainly),Excavated/Findspot: Naukratis,glazed composition,mould-made; incised; glazed; pierced,Inscription type: inscription Inscription position: underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: Pa-imen Inscription translation: The gift of Amun,,Named in inscription: Amun,26th Dynasty,Ancient Egyptian,Egypt,"This artifact is a mould-made scarab from the 26th Dynasty of Ancient Egypt, dating to approximately 600-570 BC. Crafted from a glazed composition, this scarab is notably worn, with the back and legs eroded from its sides. Despite its condition, traces of its original yellow glaze persist on the light yellow, cream paste material. It features a deeply incised hieroglyphic inscription on its underside, vertically arranged and pierced lengthwise, which translates to ""The gift of Amun,"" indicating its religious significance and connection to the deity Amun. This scarab, a symbol of regeneration and protection in Egyptian culture, was excavated from Naukratis, a significant site for understanding Egyptian and Greek cultural interactions."
3246,700BC (circa),Excavated/Findspot: Acropolis (Kamiros),glazed composition,engraved,Inscription type: inscription,,Named in inscription: Sobekhotep (?);  Named in inscription: Sobek (?),Third Intermediate,Ancient Egyptian,Egypt,"This captivating faience scarab from the Third Intermediate Period, dating circa 700 BCE, exemplifies the artistry of Ancient Egypt. Crafted from glazed composition material, the scarab is intricately engraved with a hieroglyphic inscription that reads either ""Sebekhetep"" or ""offered to Sebek."" The reverse side is distinguished by a detailed depiction of an African's head, a unique feature that adds to its cultural richness. Sobekhotep or the deity Sobek may be referenced in the inscription, linking the object to prominent figures or divine reverence within Egyptian mythology. This artifact was excavated from the Acropolis at Kamiros, indicating its journey from the heart of Egypt to the diverse lands of the Mediterranean."
3181,1250BC (circa),Found/Acquired: Egypt,glazed composition,pierced; glazed; inlaid,Inscription type: inscription Inscription script: hieroglyphic Inscription note: Inlaid.,,Representation of: Anubis,19th Dynasty,Ancient Egyptian,Egypt,"This intricately designed pectoral, dating circa 1250 BC from the 19th Dynasty of Ancient Egypt, is crafted from glazed composition in shades of yellow, purple, blue, and white. Its form replicates a pylon, the monumental gateway of an Egyptian temple, complete with a cavetto cornice that mimics the stylized curved reed heads. Each face is adorned with a block decoration pattern. The upper surface features a reclining jackal named Anubis, the god of embalming, on a pylon-shaped plinth, accompanied by hieroglyphic inscriptions inlaid with precision. The underside displays a 'djed' pillar, symbolizing the backbone of Osiris, the god of the dead, flanked by the Girdle of Isis or 'tit' amulet, both serving as funerary amulets. Pierced holes in the cornice suggest the piece was affixed to a mummy's chest bandages, underscoring its funerary significance. This artifact, found in Egypt, exemplifies the religious and artistic practices of the period, highlighting the profound symbolism integral to Ancient Egyptian culture."
3266,600 BC - 570 BC (maybe),Excavated/Findspot: Naukratis,glazed composition,mould-made (probably),Inscription type: inscription Inscription position: underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: jmn rʿ (?) Inscription translation: Amun-Ra Inscription note: The Maat feather sign is used instead of a yod sign.,,Named in inscription: Amun-Ra,26th Dynasty,Ancient Egyptian,Egypt,"This exquisite Ancient Egyptian scarab, dating from approximately 600 to 570 BC, hails from the 26th Dynasty and is crafted from a glazed composition. Likely mould-made, the scarab's underside is adorned with a hieroglyphic inscription, proclaiming the revered name of the god Amun-Ra. The surface, as noted in Gardner's drawing, shows signs of erosion, yet the inscription remains partially discernible. The hieroglyphic script notably uses the Maat feather sign in place of a yod sign, a unique characteristic in its depiction of the deity. This artifact was uncovered at Naukratis, an important archeological site in Egypt, providing valuable insights into the religious practices and artistic traditions of the period."
3204,1390BC-1352BC,Excavated/Findspot: Enkomi,glazed composition,engraved; pierced,Inscription type: inscription Inscription position: base Inscription script: hieroglyphic Inscription transliteration: hmt-nswt-ty Inscription translation: Queen Tiy,,Named in inscription: Tiy,18th Dynasty,Ancient Egyptian,Egypt,"This faience scarab, dating from 1390-1352 BCE, originates from the Egyptian 18th Dynasty, a period marked by significant cultural and artistic achievements. Crafted from glazed composition, this artifact is engraved with intricate details depicting elytra, head, and legs, alongside a longitudinal piercing. The base of the scarab bears a hieroglyphic inscription that translates to ""Queen Tiy,"" referencing the esteemed wife of Pharaoh Amenhotep III. While the scarab is noted to be poorly preserved, it still offers a glimpse into the artistry and iconography associated with royal figures of ancient Egypt. This piece was excavated at Enkomi, adding a layer of historical significance and providing insights into the distribution and influence of Egyptian culture beyond its borders."
3218,600 BC-570 BC (mainly),Excavated/Findspot: Scarab Factory,glazed composition,mould-made; glazed; incised; pierced; stamped (likely),"Inscription type: inscription Inscription position: Underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: sʒ rʿ nb (?)
jmn rʿ nb (?) Inscription translation: The son of Ra is the lord (?)
Amun-Ra is the lord' (?) Inscription note: If the sign visible to the right is a basket neb-sign, it has usually no meaning in scarab composition, often considered to be a filling ornament. So the translation is rather hazardous.",bird,Named in inscription: Amun-Ra (?),26th Dynasty,Ancient Egyptian,Egypt,"This ancient Egyptian artifact is a mould-made scarab, produced during the 26th Dynasty between 600-570 BC, meticulously crafted from a glazed composition. The scarab's back is simply modeled with delineations of the clypeus, head, prothorax, and elytra marked by single lines, while the side view remains unknown. Unique features include the underside, which is stamped rather than incised, showcasing a hieroglyphic representation of a walking goose or duck, emphasized by a sun-disc above and a potential neb-basket sign to the right. Despite traces of a light blue glaze, it was possibly intended as unbaked and unglazed, crafted in a bluish-white paste that shows some surface wear. The hieroglyphic inscription, though challenging to translate, alludes to divine associations, potentially naming Amun-Ra, and symbolically refers to ""The son of Ra is the lord"" or ""Amun-Ra is the lord,"" with the neb-basket sign possibly serving as ornamental filler. The scarab was excavated at the Scarab Factory, underscoring its cultural significance in the context of Egyptian religious and artistic traditions."
3306,600 BC - 570 BC (mainly),Excavated/Findspot: Naukratis,glazed composition,cut; incised,"Inscription type: inscription Inscription position: underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription transliteration: šw sʒ rʿ (?)		 
jmn rʿ (?)
jmn (?) Inscription translation: Shu, son of Ra (?)
Amun-Ra (?)
Amun (?)",bird,Named in inscription: Amun-Ra (?);  Named in inscription: Shu (?);  Named in inscription: Amun (?),26th Dynasty,Ancient Egyptian,Egypt,"This scaraboid from the 26th Dynasty of Ancient Egypt, produced circa 600-570 BC, is a fascinating artifact crafted from glazed composition. The artifact is uniquely designed with the back in the form of a Black African head, featuring hair represented by squares and crudely cut facial features. Its underside is inscribed with incised hieroglyphs arranged horizontally, depicting symbols such as the Maat feather, a walking goose or duck, and a sun-disc. The object is created in black paste, with glaze absent due to either loss or lack of application, resulting in a quite eroded surface. The inscription, rendered in Egyptian hieroglyphs, intriguingly references deities such as Shu, son of Ra, and Amun-Ra, as well as Amun, highlighting its possible symbolic significance. This object was excavated in Naukratis, offering insights into the mélange of cultural influences in Ancient Egypt and the interplay of art and religion within the society."
3463,945BC-720BC,Found/Acquired: Egypt,glazed composition,glazed,Inscription type: inscription Inscription position: front Inscription script: hieroglyphic,,Named in inscription: Tentast,Third Intermediate,Ancient Egyptian,Egypt,"This exquisite shabti figure, originating from ancient Egypt during the Third Intermediate Period (945-720 BC), is crafted from a faded green glazed composition. It features intricate black detailing that has since turned purple. The artifact depicts Tentast, as identified by the hieroglyphic inscription on the front. The figure is adorned with a lappet-wig secured by a fillet, a modelled face, and crossed arms that hold two hoes, symbolizing its function in accompanying the deceased into the afterlife to perform agricultural labor. A seed-basket is prominently displayed on the back, further reinforcing its purpose. This artifact was found in Egypt, a testament to the rich funerary traditions and artistic prowess of the period."
3247,600 BC - 570 BC (mainly),Excavated/Findspot: Naukratis (possibly),egyptian blue,incised; mould-made; undercut; pierced,"Inscription type: inscription Inscription position: underside Inscription language: Egyptian Inscription script: hieroglyphic Inscription note: The cross-shaped symbol between two discs could be interpreted as a debased version of wah-ib-Ra, the Horus name of Psamtek I, or nomen of Apries (Gorton 1996, 110).",griffin,Named in inscription: Psamtek I (?);  Named in inscription: Apries (?),26th Dynasty,Ancient Egyptian,Egypt,"This ancient Egyptian artifact is a small mould-made scarab, crafted between 600 BC and 570 BC during the 26th Dynasty. Fashioned from Egyptian blue paste of fine texture, the scarab is notably bright in color, despite its eroded condition. While the back of the piece is broken, the sides reveal simply modeled legs with an undercut triangle. The underside features an incised depiction of a winged seated griffin facing right, flanked by what appears to be a Maat feather symbol. Adjacent is a partially engraved cartouche containing three debased hieroglyphic signs, possibly representing the Horus name of Psamtek I or the nomen of Apries. A vertical line separates the inscription from the griffin. The artifact is longitudinally pierced, indicating it may have been used as an amulet or ornament. This scarab was possibly excavated from Naukratis, a significant trade hub in Egypt, offering insights into the cultural and symbolic exchanges of the time."
8097,450-500 (circa),Found/Acquired: Shibayama dolmen,bronze; gold,gilded,,,,Middle Kofun,Japanese,Japan,"This quiver fitting, originating from the Middle Kofun period in Japan and dated circa 450-500 CE, exemplifies the sophisticated craftsmanship of the era through its use of gilt bronze. The fitting, a component of a quiver, was skillfully gilded, showcasing the amalgamation of bronze and gold, which underscores the aesthetic and functional priorities of this historical period. It was discovered at the Shibayama dolmen, a significant archaeological findspot that offers insights into the burial practices and martial culture of ancient Japan. This artifact reflects the intricate metallurgical techniques and the cultural significance tied to the martial elite of the Kofun period."
8368,250-600,Found/Acquired: Asakura Dolmen,stoneware,tataki,"Inscription type: inscription Inscription position: on biggest sherd Inscription language: English Inscription quoted: Iyo, Asakusa No. 7 Dolmen (outside) 8/10/88 Inscription note: Handwritten.",,,Kofun Period,Japanese,Japan,"These ten stoneware sherds, originating from the Kofun Period and dating between 250-600 CE, were discovered at the Asakura Dolmen in Japan. The fragments feature the distinctive tataki technique, characterized by matted paddle and anvil marks, suggesting their utilitarian use in ancient ceramic practices. The largest sherd bears a handwritten English inscription: ""Iyo, Asakusa No. 7 Dolmen (outside) 8/10/88,"" possibly serving as a later cataloging mark. This collection of sherds provides valuable insight into the craftsmanship and material culture of early Japanese society, particularly the funerary practices associated with the Kofun Period."
8274,650,Found/Acquired: Okamachi,stoneware,incised,Inscription type: inscription Inscription language: English Inscription quoted: 10cho N of Okamachi (Settsu),,,Late Kofun,Japanese,Japan,"This Late Kofun period Futatsuki dish with a lid, dating to 650 CE, exemplifies the high-fired stoneware craftsmanship prevalent in ancient Japan. The dish features a round base with a slightly inclining short rim, designed to accommodate the fitted lid. The lid itself is characterized by its slightly flattened top and a rim formed between the top and its sides, demonstrating the functional elegance of the era's utilitarian ceramics. An inscription in English, denoting ""10cho N of Okamachi (Settsu),"" provides locational context, suggesting its origins or use in the region. This artifact was found in Okamachi, further anchoring its historical and cultural significance within the Japanese landscape of the time."
8205,250-600,Found/Acquired: Ibaraki-ken,stoneware,pierced,,,,Kofun Period,Japanese,Japan,"This artifact is a fragmentary Takatsuki, representing the pedestal of a pedestal bowl from the Kofun Period, crafted between 250-600 CE. Made of high-fired stoneware, it features distinctively three perforations, a characteristic of pierced technique used during its creation. As part of Japanese cultural heritage, this piece exemplifies the ceramic craftsmanship of the Kofun Period. The fragment was discovered in Ibaraki-ken, Japan, contributing to the understanding of ancient Japanese ceremonial and utilitarian vessels."
8148,700-750,Found/Acquired: Akasaka-cho (near),stoneware,ash-glazed,"Inscription type: inscription Inscription language: English Inscription quoted: Akasaka, dolmen near",,,Late Kofun,Japanese,Japan,"This Late Kofun period sagebe, a hanging jar dating from 700-750 CE, exemplifies the high-fired stoneware craftsmanship of Japan. The jar features a circular body with one side flattened and the other spherical, lending a distinctive and intriguing form. It is adorned with a natural ash glaze, indicative of traditional Japanese glazing techniques. The short neck flares into a wide mouth, and the addition of round knobs on the shoulder serves as stylized jug handles. An inscription in English mentions ""Akasaka, dolmen near,"" providing context to its provenance or possible site of acquisition. Discovered near Akasaka-cho, this artifact offers a glimpse into the utilitarian and artistic expressions of Late Kofun Japan, reflecting the era's sophisticated ceramic traditions."
8117,450-500 (circa),Found/Acquired: Shibayama dolmen,bronze; gold,gilded,,,,Middle Kofun,Japanese,Japan,"This Middle Kofun quiver fitting, dating from circa 450-500 CE, is an exquisite example of early Japanese craftsmanship. Constructed from bronze and skillfully gilded, the fitting exhibits the era's intricate metalwork techniques. Associated with the equestrian culture prominent during the Kofun period, this artifact exemplifies the artistic emphasis on elaborate and decorative armor and weapon accessories. Its provenance traces back to Shibayama dolmen, enriching our understanding of burial customs and the symbolic significance of martial equipment within Kofun society."
8351,250-600,Found/Acquired: Myohoji,stoneware,tataki,Inscription type: inscription Inscription position: underside Inscription language: English Inscription quoted: Miyohoji mura. Below mound near the dolmen 3/4/84,,,Kofun Period,Japanese,Japan,"This triangular sherd from a high-fired stoneware vessel dates back to the Kofun Period, approximately between 250-600 CE. It is characterized by the distinctive tataki technique, which imparts a matted paddle mark texture on its surface, a hallmark of Japanese craftsmanship of the era. An inscription is etched on the underside, in English, stating ""Miyohoji mura. Below mound near the dolmen 3/4/84,"" providing insight into its original context and location. Discovered at Myohoji in Japan, this artifact is a significant fragment reflecting the ceramic practices and material culture of ancient Japan."
8381,250-552,Found/Acquired: Izumi (historic - kuni) (?),stoneware,tataki,,,,Kofun Period,Japanese,Japan,"This Yokobe, a barrel-shaped jar from the Kofun Period, dates back to between 250-552 CE and is a representative artifact of the Japanese cultural heritage. Crafted from high-fired stoneware, the jar features a wide mouth and short neck, characteristic of its functional design. Its exterior showcases tataki matted paddle marks, a technique indicative of its time, while the interior bears anvil marks, suggesting the artisans' skilled craftsmanship. Kiln wasters adhering to the sides provide insight into its production process and the kiln settings of the period. This artifact was found in or acquired from the historic region of Izumi, offering a glimpse into the material culture of ancient Japan."
8246,794-795,Found/Acquired: Nijo-jo,stoneware,glazed,,,,Heian Period,Japanese,Japan,"This collection of five roof-tile fragments, crafted in green glazed stoneware, hails from the illustrious Daigokuden and dates back to 794-795 CE, during Japan's Heian Period. As architectural remnants, these tiles provide a tangible link to the opulent structures of their time, reflecting the sophisticated tile production techniques employed for imperial buildings. Glazed to a rich green hue, these fragments contribute valuable insights into the aesthetic and functional considerations of early Japanese architecture. Unearthed at Nijo-jo, they offer a glimpse into the material culture and architectural advancements of Japan's capital cities in the late 8th century."
7915,400-450,Excavated/Findspot: Kawachi (historic - kuni),stoneware,ash-glazed; kakime; incised,Inscription type: inscription Inscription quoted: Kawachi,,,Middle Kofun,Japanese,Japan,"This Middle Kofun period jar, dated between 400-450 CE, exemplifies Japanese ceramic artistry through its high-fired stoneware composition and natural ash glaze finish. Its globular body features a rounded base, with the neck elegantly spreading towards the mouth. The jar is adorned with kakime bands—wavy patterns skillfully incised with an eight-pointed comb, accentuating the shoulders and repeating between two raised ridges along the neck. An inscription referencing ""Kawachi"" suggests historical significance, possibly linked to its excavation site in Kawachi, a once-prominent kuni (historic province) of Japan. This artifact reflects the sophisticated craftsmanship and aesthetic sensibilities of the Kofun period, providing insight into the cultural practices of the time."
8150,550-599,Found/Acquired: Akasaka-cho (Kiyomizu dolmens),stoneware,ash-glazed; incised,Inscription type: inscription Inscription language: English Inscription quoted: Mino. near Kiyomizu 3 ri from Akasaka,,,Late Kofun,Japanese,Japan,"This Late Kofun period sagebe, a hanging jar crafted between 550-599 CE, epitomizes the exquisite artistry of early Japanese stoneware. Made from high-fired stoneware with a natural ash glaze, the jar features a unique form with a circular body, comprising one flat and one spherical side. Its short neck gracefully expands towards the mouth, flanked by two round handles on the shoulders. The jar is meticulously decorated with fine incised spiral lines and two bands of radiating ornament, showcasing the skilled incising techniques of the time. An English inscription notes the proximity to ""Mino, near Kiyomizu 3 ri from Akasaka,"" linking it to the historical rich region of Japan. This remarkable artifact was found at Akasaka-cho, near the Kiyomizu dolmens, providing a tangible connection to the Late Kofun period and offering valuable insights into the ceramic practices and cultural dimensions of ancient Japan."
7912,650-700,Found/Acquired: Yasui rock tomb,stoneware,tataki,,,,Late Kofun,Japanese,Japan,"This exquisite jar from the Late Kofun period, crafted between 650-700 CE, epitomizes the high-fired stoneware artistry of ancient Japan. Featuring a globular body with a rounded base and a short neck that elegantly flares towards the mouth, the jar is accented by circular handles affixed to each shoulder. The exterior showcases distinctive tataki matted paddle marks, a testament to the period's ceramic techniques, while the interior bears the hallmark round anvil marks. Shellfish fragments adhere to its surface, hinting at its historical and geographical journey. This artifact was discovered in the Yasui rock tomb in Japan, providing valuable insight into the burial practices and material culture of the era."
8127,450-500 (circa),Found/Acquired: Shibayama dolmen,bronze; gold,gilded,,,,Middle Kofun,Japanese,Japan,"This quiver fitting, dating approximately from 450-500 CE, originates from the Middle Kofun period in Japan. The artifact is crafted from bronze and features a gilded surface, showcasing the sophisticated metalworking techniques of the era. Its discovery in the Shibayama dolmen highlights its cultural significance, as quiver fittings were often associated with the burial practices and status of individuals during the Kofun period. This piece serves as a testament to the artistry and ceremonial customs of ancient Japanese society."
7695,600 (ca.),Found/Acquired: Akasaka-cho (near),stoneware,ash-glazed; pierced; incised,Inscription type: inscription Inscription language: English Inscription quoted: Mino near Kiyomizu 3 ri from Akasaka,,,Late Kofun,Japanese,Japan,"This Late Kofun period pedestal long-necked jar, dating to around 600 CE, is a striking example of Japanese stoneware craftsmanship. Constructed from high-fired stoneware, it features a natural ash glaze that imparts a durable, aesthetically pleasing surface. The jar's globular body is designed with a flattened shoulder, resting on a pedestal which flares towards the foot, and it possesses a neck that also expands towards the mouth. Artistic embellishments include incised grooves that accentuate the pedestal, body, and neck, with the pedestal itself exhibiting three long vertical perforations, adding to its visual intrigue. An English inscription references ""Mino near Kiyomizu 3 ri from Akasaka."" This artifact was discovered near Akasaka-cho, situating it geographically within Japan and providing insight into the region's ceramic traditions during this era."
8146,600 (ca.),Found/Acquired: Settsu (historic - kuni) (Nose district),stoneware,ash-glazed; incised,Inscription type: inscription Inscription quoted: Nose,,,Late Kofun,Japanese,Japan,"This Late Kofun period sagebe, crafted around 600 CE in Japan, is a sophisticated hanging jar made of high-fired stoneware, distinguished by its natural ash glaze. It features a circular body with one side flattened and the opposite side spherical, a design that exemplifies the era's aesthetic sensitivity. The jar boasts a short neck that elegantly expands toward the mouth, complemented by small hook-shaped handles attached to its shoulders. Both sides of the jar are adorned with spiraling incised lines, adding to its visual intrigue. An inscription quoted as ""Nose"" further enhances its historical significance, connecting it to the Settsu region in the historic Kuni Nose district, where it was found. This artifact is a testament to the technical and artistic prowess of potters during the Late Kofun period in Japan."
8340,250-600,Found/Acquired: Domyoji,stoneware,tataki; ash-glazed,"Inscription type: inscription Inscription position: label on objects Inscription language: English Inscription quoted: Partially destroyed mound. One of three; 
bro[ken] Mound Domioji; 
Broken down mound. Domioji. Inscription note: Handwritten.",,,Kofun Period,Japanese,Japan,"This collection of five vessel sherds originates from the Kofun Period of Japan, dating between 250-600 CE. Crafted from high-fired stoneware, these fragments display remnants of natural ash glaze and visible tataki paddle and anvil marks, reflecting traditional Japanese ceramic techniques. Handwritten English inscriptions on labels accompany the pieces, detailing their provenance with references to a partially, and at times completely, destroyed mound at Domyoji, the location where they were discovered. These sherds provide a tangible connection to the Kofun era’s cultural practices and ceramic craftsmanship, underscoring the sophisticated aesthetics and functional artistry prevalent during this period in Japan."
